,TIC,T_peak,T_start,T_end,Amplitude,ED,Primary_or_Secondary,Num_Points,Num_Abv_Threshold,Amp_Sigma
4514,53171674.0,1497.0449344178562,1497.04215665055,1497.0574343702724,0.055010030914292685,38.8429237773926,primary,10,5,5.786644261900219
4515,53171674.0,1500.549077021472,1500.5476881466655,1500.5560213955016,0.14879234064120972,38.25084485110105,primary,6,3,15.651842579903951
4516,53171674.0,1507.9559314657781,1507.9545425958615,1507.9948198208801,0.17320841894479555,195.60382001506338,primary,29,21,18.22023160032972
4517,53171674.0,1509.9017349671299,1509.90034610187,1509.9447897913508,0.22506336223374768,191.9334798347168,primary,32,27,23.674984216296945
4518,53171674.0,1510.1878411603811,1510.1850634310263,1510.198952077804,0.03635470447567224,30.682962844977624,primary,9,3,3.8242432980085503
4519,341935294.0,2261.3055681963806,2261.304179298907,2261.315290479045,0.10677226378112037,61.4215209641628,primary,8,3,3.8481133776652
4520,147973432.0,2965.291950042639,2965.283616777199,2965.291950042639,0.062020345564151036,25.96105209526758,primary,6,3,3.877290258888673
4521,147973432.0,2977.383425247998,2977.3806475159777,2977.3973139078594,0.12293008719700871,94.8342438303972,primary,11,8,7.6851495308146385
4522,35205613.0,2484.1678052699563,2484.1678052699563,2484.1719722637754,0.16454214999931516,33.73572841787391,primary,3,4,4.892095745049695
4523,125881335.0,2502.2406067527995,2502.2364397627057,2502.251718726306,0.15374056058178698,106.77167871620978,primary,10,9,8.177659079347954
4524,125881335.0,2505.6644713085248,2505.6616933345317,2505.6658602955217,0.08544615909463804,17.253165672897488,primary,3,4,4.544991614909296
4525,125881335.0,2508.8202402357233,2508.817462278494,2508.823018192486,0.08184305870666964,21.107513143267827,primary,4,3,4.353338049383255
4526,125881335.0,2519.2194799158738,2519.216701992638,2519.251426031465,0.7060564583360738,532.2006692235706,primary,25,20,37.5560553779343
4527,125881335.0,2519.3736546277933,2519.3708767054864,2519.4431026793677,0.5498891449695904,1000.4581739663612,primary_failed_dbl_fit,49,45,29.249314182142854
4528,73308879.0,1605.7876105065068,1605.780666142781,1605.8028881054954,0.05517447828031852,53.40069672091404,primary,15,9,7.99914805818458
4529,73308879.0,1609.538941560679,1609.538941560679,1609.543108139426,0.05560848543496322,11.443280995157224,primary,3,3,8.06207003944331
4530,409986314.0,2915.7113012569635,2915.7099123696416,2915.7126901438187,0.15812483100143027,17.265029257410532,primary,2,3,4.709489691755835
4531,385508854.0,2466.73024754929,2466.728858531828,2466.73441460156,0.029312197724250755,9.216350711123399,primary,4,4,4.716633688601502
4532,385508854.0,2468.277611664417,2468.263721513424,2468.2859457548734,0.021630118693247713,28.996524648434953,primary,16,3,3.4805082674717465
4533,385508854.0,2470.143057028033,2470.141668015693,2470.151391101375,0.024648776509404557,15.011406020022756,primary,7,5,3.966241315671889
4534,46537331.0,2885.6823453788516,2885.6823453788516,2885.6920679117784,0.12791166365955942,49.29017884390954,primary,7,3,6.625165339526328
4535,46537331.0,2898.3506361647524,2898.3478583542806,2898.3575806906983,0.1369372819936987,54.13084909717889,primary,7,4,7.0926458807401636
4536,46537331.0,2905.8034338749153,2905.800656114735,2905.8339892355007,0.17869940323525113,234.53870823521936,primary,24,16,9.255708655773907
4537,456168327.0,2890.963744008244,2890.963744008244,2890.967910776338,0.15518358004078792,25.70448626069211,primary,3,3,5.075708209332708
4538,456168327.0,2904.9778316712163,2904.976442777855,2904.9833872441964,0.20209185666489193,67.38455504835986,primary,5,4,6.609973140480932
4539,280865190.0,1659.463455832005,1659.4592891832963,1659.4926223722669,0.09688629273351324,231.75513902033927,primary,24,12,3.3804839297769154
4540,280865190.0,1676.1230473730961,1676.1230473730961,1676.12721399794,0.27158139086658784,44.50196200316218,primary,3,4,9.475814395914005
4541,440681418.0,2487.5278461751273,2487.5250681659763,2487.5445142297976,0.07903294885304302,71.1161938005794,primary,13,9,7.962674340196985
4542,440681418.0,2493.2366160562797,2493.233838082054,2493.3032874381697,0.4909241190908331,699.5743245742841,primary,50,39,49.46125562563865
4543,440681418.0,2493.244949979424,2493.244949979424,2493.2477279538825,0.03658287636201596,7.290545152113806,secondary,1,1,3.6857732771691643
4544,440681418.0,2496.3062693245192,2496.2965464676963,2496.314603201794,0.050870669395467916,53.794332900601745,primary,13,9,5.125287361061691
4545,349055504.0,2051.914072247023,2051.911294491065,2051.9321276607743,0.06065017585442911,61.655358734051404,primary,14,12,8.357214291401563
4546,113955012.0,2500.490039409934,2500.490039409934,2500.494206346244,0.050016926451276644,9.215155099363496,primary,3,4,6.762496337077454
4547,113955012.0,2504.0749736642874,2504.0749736642874,2504.083307452156,0.03779311806955654,14.256503414842298,primary,6,5,5.109786639150604
4548,113955012.0,2504.124976389643,2504.120809496173,2504.181923931237,0.20069194487052577,291.86446304836596,primary,44,31,27.134385064423324
4549,113955012.0,2514.1782165577133,2514.1782165577133,2514.1851612985165,0.034105689632665026,13.602262497931235,primary,5,6,4.611230988754825
4550,113955012.0,2514.364335557961,2514.362946610545,2514.3740581894044,0.06388312665487494,35.31289400198798,primary,8,8,8.637264235448042
4551,306927574.0,2098.1693320853774,2098.163776602558,2098.176276438898,0.09192762563980028,40.33034535808116,primary,8,3,6.86795159862351
4552,279246259.0,3020.452787336647,3020.451398471965,3020.4625093893005,0.08697812739680288,38.41505096156462,primary,8,4,6.378922631525028
4553,404768019.0,2133.3093846179127,2133.302440206448,2133.392717553944,0.04047384248764496,97.27994776856913,primary,65,40,15.233735546080565
4554,410620382.0,2892.445465152363,2892.441298453652,2892.4635208452237,0.3189850785193704,292.2708128335951,primary,16,7,6.616446295656131
4555,410620382.0,2898.7718766763805,2898.7704877853466,2898.7732655674145,0.30080590441516675,29.381575051759874,primary,2,3,6.239370572496429
4556,410620382.0,2903.0496454393306,2903.0454787969643,2903.057978724062,0.33768303331322636,229.11693921473105,primary,8,6,7.00428266187864
4557,76636271.0,2527.5606442025723,2527.557866237438,2527.5745340287117,0.04916298102981864,39.866745678466806,primary,12,4,4.1731352151081245
4558,76636271.0,2546.84495176489,2546.840784955722,2546.8574521928613,0.07649807782310614,58.83882544016596,primary,11,7,6.493439082916077
4559,76636271.0,2550.226996872317,2550.2256079491212,2550.2394971824765,0.07068251112255686,32.2979238167949,primary,10,4,5.99979232502008
4560,258066811.0,2489.5072291379897,2489.5058401423794,2489.5252860816345,0.06909671750114676,53.02478250364706,primary,14,6,4.86213945630373
4561,258066811.0,2489.8516999364347,2489.8503109417543,2489.8544779255617,0.07866516750149732,15.95686517935753,primary,3,3,5.535444064176048
4562,270676943.0,2177.3716029237557,2177.368825121366,2177.3729918250665,0.03943053454895873,6.708643954666724,primary,3,4,11.226808902625477
4563,270676943.0,2181.4619102542774,2181.4563546675436,2181.4771881177103,0.03063767162609632,29.337930689304073,primary,15,12,8.723272167170187
4564,270676943.0,2183.1424741020264,2183.13830741765,2183.152196365453,0.01812583276727664,9.991372185047096,primary,9,3,5.160854728623907
4565,270676943.0,2184.0883110663417,2184.082755491715,2184.102200002735,0.026804257826739786,27.17158066234118,primary,14,10,7.631808288671999
4566,270676943.0,2184.993869364229,2184.992480471649,2185.018869429854,0.1370316599415473,62.88377574942218,primary,19,11,39.01616545074043
4567,270676943.0,2188.6452773687265,2188.643888470908,2188.6494440619495,0.014449735825732057,4.493058924595815,primary,4,4,4.114182692793317
4568,270676943.0,2188.6966665840596,2188.6952776863573,2188.7049999699248,0.03780178432856629,14.236171242798306,primary,7,5,10.763065063399795
4569,270676943.0,2194.2689080822456,2194.2689080822456,2194.281408095325,0.06159262922117481,17.58864051961692,primary,9,6,17.536883179146656
4570,270676943.0,2194.6980751247384,2194.6952973450498,2194.7022417943294,0.016899942858363604,5.917936589059235,primary,5,3,4.81181478025762
4571,270676943.0,2198.271683551784,2198.2689057802454,2198.2758502089187,0.020630014551749065,7.147925557053708,primary,4,3,5.873854708799169
4572,170671853.0,2145.456729127326,2145.455340199006,2145.466451625338,0.15692899861304266,41.86426697589872,primary,8,3,21.87531368077267
4573,170671853.0,2147.658175020256,2147.656786098454,2147.6609528638583,0.07949494556646042,14.98242044822777,primary,3,4,11.081297183258396
4574,170671853.0,2149.5484946892448,2149.5471057716336,2149.5526614418422,0.09526091863763697,23.62803131670456,primary,4,5,13.279014682654571
4575,170671853.0,2151.1249142874503,2151.1235253730993,2151.144359087663,0.0674303043433595,69.32320433545323,primary,15,15,9.399531457778398
4576,170671853.0,2152.044374965576,2152.03187475318,2152.0624308279203,0.0923968746587518,125.80217422457503,primary,21,16,12.879777696582103
4577,170671853.0,2156.220822602604,2156.2194336980324,2156.248600694509,0.14927810776762884,108.7620998674124,primary,21,11,20.80880819956794
4578,170671853.0,2159.0166940865793,2159.015305173849,2159.020860824539,0.10602285386083299,23.300277372306727,primary,4,4,14.779188078905396
4579,355373774.0,3051.7147022564945,3051.709146770993,3051.7841458235093,0.4513338310191155,1242.0963934268964,primary,53,44,18.734347928632054
4580,355373774.0,3051.738313069641,3051.735535326891,3051.738313069641,0.10779061526941724,19.698856872330577,secondary,1,1,4.474264393916116
4581,355373774.0,3057.0146361740235,3057.013247302299,3057.0410247378363,0.4878886139755443,557.5862249195749,primary,20,20,20.251694901747307
4582,355373774.0,3057.0604689423276,3057.0590800706027,3057.0688021726733,0.14327633619592772,52.47129653736075,primary,7,3,5.947235832450779
4583,355373774.0,3058.125732975688,3058.125732975688,3058.1326773267415,0.18727762119180436,60.306722415498456,primary,5,4,7.773678535755988
4584,114085225.0,2463.5147537324524,2463.5119756870495,2463.5216988459583,0.44529571275222857,210.57838233777682,primary,7,7,12.493609128812132
4585,348638527.0,2461.6617179941627,2461.6575509109266,2461.665885077517,0.11072171184341295,42.64747497993376,primary,6,3,5.629109254518024
4586,333386671.0,2322.535531917987,2322.532754139586,2322.539698585589,0.0022756753571324673,1.031517782445977,primary,5,5,3.879833111060697
4587,333386671.0,2323.970253569588,2323.966086907108,2323.973031344263,0.0027893362318447412,1.1422689328291427,primary,4,5,4.755581254713453
4588,333386671.0,2326.77024620406,2326.7674684377666,2326.778579501546,0.005474431176296202,3.1356709801616636,primary,8,6,9.333439972202761
4589,278825715.0,2089.5847471663733,2089.5805804442475,2089.6097474990675,0.03030631653472038,43.230275494195816,primary,21,18,7.409958406283023
4590,278825715.0,2091.469493733796,2091.469493733796,2091.481993891382,0.050691502918095876,20.36023541132478,primary,9,4,12.394179534973652
4591,278825715.0,2092.4778396635525,2092.4778396635525,2092.4833952879303,0.028991203443155422,7.947270748489417,primary,4,3,7.088410477589995
4592,278825715.0,2092.57645199534,2092.5722852771128,2092.6167302711524,0.04609304154882676,62.7303474026697,primary,31,18,11.269846017234995
4593,278825715.0,2097.126506651226,2097.1251177461786,2097.1362289866697,0.020576204871730397,11.48260853241462,primary,8,4,5.03092555256607
4594,278825715.0,2106.354412941377,2106.3530240307423,2106.3613574945516,0.019235927232760908,8.70956544554741,primary,6,3,4.703224838879627
4595,278825715.0,2106.6099724915653,2106.60719467047,2106.637750702634,0.054778073597283816,56.88187274399927,primary,21,13,13.39335469776279
4596,278825715.0,2109.8336327714364,2109.830854952204,2109.841966229018,0.06101058240531443,28.112715712426535,primary,8,9,14.917216265742864
4597,278825715.0,2110.733646095119,2110.733646095119,2110.7364239137114,0.02071915655715917,2.174438099636683,primary,2,3,5.065877541598511
4598,118679348.0,2500.657131782214,2500.654353777021,2500.726581905509,0.7502028282155546,1085.5279813353875,primary,52,48,41.957108598859676
4599,118679348.0,2500.704357867228,2500.702968864864,2500.7057468698235,0.09178344601233679,19.58524647082732,secondary,1,1,5.13323579581427
4600,443480340.0,1602.9563429697753,1602.9535651554586,1602.9702320408867,0.0530873429496348,30.373655489123472,primary,12,7,14.354350341831642
4601,443480340.0,1604.3021930398027,1604.2994152294457,1604.3105264706412,0.01749301605206499,9.356393326361689,primary,8,5,4.729957594314916
4602,443480340.0,1620.5411015024063,1620.5397126224905,1620.5772123788363,0.12873592895297725,102.5625462530185,primary,27,20,34.80906225661639
4603,232030004.0,2967.816541189393,2967.815152320007,2967.819318928397,0.043398823274170883,9.376054008701056,primary,3,3,4.402307687504576
4604,169475779.0,2339.4203590640327,2339.4175813033216,2339.4634143541302,0.11717357688282215,175.86492502082268,primary,33,28,18.43664772219216
4605,169475779.0,2339.4370256283023,2339.4356367479463,2339.4370256283023,0.02061669159023305,2.054949218819777,secondary,1,1,3.2439282827930134
4606,169475779.0,2345.9730707889153,2345.961959843858,2345.9883483377857,0.026286778167231795,23.22217319062634,primary,19,7,4.136086664874304
4607,169475779.0,2349.7424446890486,2349.73966696559,2349.7952214315,0.11690718173978776,189.98144772015632,primary,40,30,18.394731843734856
4608,169475779.0,2349.7716107839647,2349.767444198778,2349.778555092145,0.044089113193562124,30.326121704654412,secondary,1,1,6.937190704235687
4609,255640745.0,1484.0291577017988,1484.0222132217332,1484.0388799738905,0.01096293941109816,9.966730478441251,primary,12,12,8.891590559690329
4610,258067389.0,2515.1198411097166,2515.1198411097166,2515.135119535945,0.07667408065721504,56.24912960088296,primary,11,7,7.187526137737732
4611,258067389.0,2518.6866433579735,2518.6866433579735,2518.7324782399146,0.20006235662943883,271.38721802480677,primary,33,25,18.754100539921996
4612,258067389.0,2518.7088663317563,2518.707477395982,2518.7158110106257,0.13464454387748592,54.9253035708599,secondary,1,1,12.621751315803206
4613,38680132.0,1646.0756881382574,1646.072910310788,1646.0909661893418,0.11027079565689846,102.72106162940383,primary,13,13,11.102199974125728
4614,203008491.0,2888.722097211386,2888.7207083054523,2888.7873757851735,0.8142492164064543,616.6996727106919,primary,47,39,104.16755529559215
4615,203008491.0,2899.0124140894845,2899.0096363158004,2899.019358523696,0.047191164831327015,21.55697320680901,primary,7,6,6.0372035649301905
4616,203008491.0,2909.752564611486,2909.7470091786704,2909.772008627275,0.06015372137797903,66.74906690517534,primary,18,13,7.695513820118188
4617,294271993.0,3064.4758324112104,3064.4758324112104,3064.4799989876174,0.17130836945719885,36.73347760203733,primary,2,3,4.542253478072115
4618,156933657.0,2202.657074771825,2202.654296949886,2202.6723527923737,0.008808184564135235,8.167048232183422,primary,13,11,6.8527477904366885
4619,156933657.0,2202.787632389454,2202.786243478601,2202.8501333666663,0.023748750672610175,44.51594539752174,primary,46,33,18.47647463701154
4620,156933657.0,2202.7973547640286,2202.7973547640286,2202.8001325852683,0.00792121939789392,1.6484678511700708,secondary,1,1,6.162690884964564
4621,156933657.0,2206.279345396499,2206.2779564921657,2206.2821232051674,0.009072412868479818,1.7765607378959833,primary,3,3,7.058316817241696
4622,156933657.0,2207.709915702009,2207.7071378977653,2207.721026918751,0.011205038990438121,7.013840901014826,primary,9,7,8.71749514606366
4623,156933657.0,2212.494670195926,2212.4863368311576,2212.515503607032,0.007716452392001916,9.590700051861912,primary,21,9,6.003382614688949
4624,156933657.0,2217.6224754364985,2217.6210865403136,2217.655808944235,0.007495657657042631,12.731782933582679,primary,25,16,5.831604807228707
4625,156933657.0,2221.151652694307,2221.1502638041766,2221.157208254833,0.0073786215937265975,2.9488094046356133,primary,5,6,5.740551013061408
4626,453095065.0,1605.3492479008646,1605.3492479008646,1605.356192296023,0.02541705050107912,10.877328643669957,primary,5,3,3.3317739877481487
4627,453095065.0,1607.154789496888,1607.153400619707,1607.1603450055527,0.030872824457555126,10.154632917923841,primary,5,3,4.04693980726166
4628,453095065.0,1607.4020096043241,1607.4006207274929,1607.4575646767103,0.523601897138297,341.0840644442082,primary,41,36,68.6359410879281
4629,67789125.0,2515.2546042059853,2515.230992115288,2515.2907168131787,0.8556682619329516,2456.9783682070006,primary,43,29,6.416419398614086
4630,280675564.0,3066.335302878393,3066.331136204314,3066.343636226087,0.03220369667494993,19.94525568951356,primary,8,7,6.5614121466808655
4631,13981777.0,2182.159137232907,2182.1480261583897,2182.191081571674,0.007342969592018189,12.003000983515811,primary,31,15,7.509076207371701
4632,13981777.0,2189.9424355571114,2189.9410466765216,2189.9618798846604,0.006302456805507672,4.7757246378897085,primary,15,4,6.445025796874945
4633,14255769.0,2476.7211379699093,2476.7211379699093,2476.7253050191403,0.07998672143015417,8.714220934840935,primary,3,3,3.548165957798696
4634,175385241.0,2257.792608152611,2257.7884415164185,2257.8009414245284,0.05506223666972421,33.94663447749666,primary,9,3,4.281062588909213
4635,175385241.0,2265.766114106594,2265.7619475204615,2265.781391588463,0.05630612865613882,45.71248661793176,primary,14,4,4.377774596443982
4636,255472458.0,2371.804807532491,2371.8020297857806,2371.828418377671,0.24715610268529753,261.5471720010133,primary,19,13,8.192509628484729
4637,293273183.0,3098.862534273238,3098.8597565163636,3098.876423057438,0.008511542298243358,6.676969932723854,primary,12,8,5.7538285794890305
4638,293273183.0,3102.072228507668,3102.0694507570215,3102.1027837643164,0.014748657659265696,23.573466071675163,primary,24,20,9.970137605554367
4639,360709162.0,2337.286135132421,2337.2666909189657,2337.3097459624964,0.010131715310838008,20.764201882711387,primary,31,26,9.354601268951232
4640,360709162.0,2343.5304909603533,2343.5249354967896,2343.562434874772,0.03180585779080913,44.55372582767139,primary,26,25,29.36631246751606
4641,360709162.0,2345.6373984862184,2345.634620760082,2345.665175747928,0.017454920143723074,19.172559020565828,primary,22,17,16.116107995182986
4642,360709162.0,2345.91517106455,2345.911004476453,2345.919337652533,0.005848380347122761,1.497528081889959,primary,6,3,5.399802949257854
4643,360709162.0,2347.5929168320968,2347.5804170563924,2347.6331938890658,0.013947109954882908,32.80492851206244,primary,38,33,12.877350821591403
4644,360709162.0,2349.2109437259637,2349.2081659981977,2349.224832364676,0.0071680294076819084,6.241215641212739,primary,12,12,6.618233431929583
4645,360709162.0,2351.780339765331,2351.7789509037184,2351.7845063499376,0.007942118768570428,2.040791753429597,primary,4,3,7.3329492619236705
4646,335643748.0,1617.6814094502408,1617.6661315495055,1617.7480766487513,0.10054465832023429,242.32752920913185,primary,56,47,46.45541257625161
4647,22766740.0,1519.449676975139,1519.4482880989403,1519.452454727536,0.05220092948249566,9.40487390658903,primary,3,3,9.503855614322863
4648,22766740.0,1519.6427307455779,1519.6357863662147,1519.666341634903,0.0224257801824157,39.12214365459684,primary,22,9,4.0829038679031635
4649,22766740.0,1520.191336497634,1520.1871698732293,1520.1927253724364,0.02695672059642762,6.972843687515598,primary,4,3,4.907820280671429
4650,22766740.0,1521.1246597471868,1521.1246597471868,1521.1343818582272,0.025512848960765888,12.923410311332677,primary,7,4,4.644944740197639
4651,22766740.0,1522.9024150021376,1522.9010261324574,1522.9079704806222,0.06391526509047307,16.913314592115384,primary,5,3,11.636602202164188
4652,22766740.0,1537.2437905919328,1537.2424017383191,1537.2479571527751,0.05384579532874967,17.618057703461005,secondary,1,1,9.803324755250152
4653,22766740.0,1537.2840673448786,1537.2424017383191,1537.417397269246,0.9964452047536394,3429.78485701412,primary,124,114,181.41576112621772
4654,22766740.0,1537.2965670262415,1537.2965670262415,1537.2979558796228,0.012166178758066026,5.86820420405963,secondary,1,1,2.215010488146071
4655,22766740.0,1539.9256616771422,1539.9242728291167,1539.9464943961375,0.07598504301095743,44.81450483214836,primary,16,9,13.834061668698984
4656,22766740.0,1541.256176270564,1541.2520097381266,1541.2728423989138,0.07824883222928092,50.486244565037026,primary,15,10,14.246213829311788
4657,405484205.0,2476.0824577325175,2476.078290688406,2476.0838467472213,0.03796962078517341,10.929942899302922,primary,4,5,5.296938540153982
4658,405484205.0,2481.7037729649346,2481.7009949606727,2481.7037729649346,0.028447198651495142,2.9272918986856795,primary,2,3,3.9685164028649074
4659,405484205.0,2488.482089764293,2488.479311762826,2488.489034768193,0.050172355493452114,21.898469954387096,primary,7,4,6.999276736715482
4660,405484205.0,2493.950553396492,2493.9491644113587,2493.9533313672255,0.03691999463328055,8.489303707711807,primary,3,3,5.150510814468456
4661,405484205.0,2497.8785901542997,2497.8758122026584,2497.8799791296556,0.03197776271424746,7.084197352556401,primary,3,3,4.461046495759011
4662,278024057.0,3128.0851216566057,3128.076788376817,3128.100399335847,0.0040463049252388306,5.348021506151337,primary,16,10,5.783249481681904
4663,278024057.0,3131.6253676894603,3131.6253676894603,3131.633700932112,0.003660129880733942,1.336087557409998,primary,6,4,5.231302293510078
4664,278024057.0,3131.8961980459467,3131.8961980459467,3131.900364666341,0.0031266603371391533,0.6481816983510371,primary,3,3,4.468831961073246
4665,278024057.0,3132.6906334298615,3132.687855684562,3132.7031332835945,0.005906979559882952,4.037622823236154,primary,11,9,8.442650049657916
4666,278024057.0,3134.560054888791,3134.558666017771,3134.5919989229515,0.012424671781900098,13.727880868966944,primary,24,16,17.758171460224375
4667,278024057.0,3141.1877488236555,3141.1877488236555,3141.207193077657,0.015305840513477609,10.31215871062072,primary,13,11,21.876130408300995
4668,278024057.0,3148.852916132826,3148.8459718097397,3148.8709713727335,0.005862976095695638,5.688914015232683,primary,16,9,8.379757357150696
4669,278024057.0,3149.905675266607,3149.905675266607,3149.909841858596,0.0024855226914828332,0.567244949223959,primary,3,3,3.552475179902134
4670,114028702.0,2480.744155681359,2480.7399886770636,2480.7580456952137,0.42947279520971104,294.3567269879938,primary,13,10,10.590598145645842
4671,162024196.0,2298.2867894612473,2298.2854005548197,2298.299289620958,0.024501247561548922,15.270788577232748,primary,10,10,8.90060754055377
4672,360709162.0,1577.0879515172105,1577.083784825316,1577.125451743791,0.016442322205075577,27.079873851561356,primary,30,24,14.729154673128999
4673,360709162.0,1585.3157422432514,1585.3087977875557,1585.3324089368266,0.009138709919324084,10.743969099004323,primary,17,14,8.186524399396049
4674,158979332.0,1620.8022780314568,1620.8008891524726,1620.8147779409262,0.04839895800838456,26.601216367116145,primary,10,7,14.650603493708287
4675,454611617.0,1618.3703216348797,1618.368932740527,1618.396710627566,0.16034855544874005,69.56986886091502,primary,20,13,31.981695541074224
4676,237918271.0,2236.5195593685557,2236.5181705117793,2236.526503652498,0.13966921075797312,60.78609797149861,primary,6,5,6.585402414648162
4677,237918271.0,2236.81955243612,2236.81955243612,2236.837607574683,0.3735919611144851,199.8829382544408,primary,13,9,17.614858632513805
4678,313934217.0,2110.8768379160574,2110.8698935756893,2110.9185039564,0.0764144838187295,159.18978248208734,primary,35,21,8.162216324018896
4679,113981961.0,2449.632921797633,2449.631532770159,2449.6495901270605,0.3192513330503113,148.91242647937912,primary,13,5,14.375801021796184
4680,335287811.0,3070.5970440867286,3070.5956551901018,3070.627599812735,0.05667761134279625,69.86210528554099,primary,23,14,9.401390361263784
4681,335287811.0,3076.3248331455757,3076.3248331455757,3076.338722021731,0.05131678159151054,29.253484207326647,primary,10,7,8.512163522692731
4682,335287811.0,3085.7456263239665,3085.7386819481712,3085.7720149510105,0.07013243347549558,95.50430155202837,primary,24,17,11.633206983630238
4683,335287811.0,3085.9456243146897,3085.9428465652118,3085.95117981365,0.01925019379883186,8.733484949700697,primary,6,3,3.193123036505669
4684,335287811.0,3088.120599251004,3088.1122660235187,3088.152543288298,0.06914732692749137,97.88144004210571,primary,29,18,11.469802581330885
4685,429817955.0,2826.1099623002606,2826.1099623002606,2826.1141290260043,0.09253537049711436,19.922287296855128,primary,3,3,4.223633564005411
4686,429817955.0,2827.0808091342556,2827.0780313184127,2827.093309304731,0.0825149487421839,93.67543646603207,primary,11,8,3.7662669438443768
4687,440691258.0,2448.603440442016,2448.59371723094,2448.62427589368,0.13553909338087777,188.0639599890394,primary,22,10,5.757121342327653
4688,440691258.0,2468.4456287280723,2468.4442397124726,2468.4470177435555,0.11005448737430545,11.381640520866453,primary,2,3,4.6746442098522465
4689,453095065.0,2363.766690188766,2363.7458571060142,2363.7930787598184,0.06354362891264365,128.32883239909236,primary,34,21,7.542815671198029
4690,453095065.0,2376.6678935874343,2376.666504716466,2376.673449071223,0.06782893520390276,21.875975171754714,primary,5,4,8.051494133582182
4691,175491080.0,2119.201524848233,2119.2001359280657,2119.2029137686327,0.003883691334797934,0.44705141282730315,primary,2,3,3.994293785707753
4692,175491080.0,2120.8696159007864,2120.8612824007378,2120.8932274840236,0.017413283251555445,13.16116866913168,primary,23,10,17.909190788993442
4693,175491080.0,2121.75852201033,2121.755744180473,2121.776577904051,0.015570160001922462,15.907392414747529,primary,15,13,16.013577799274334
4694,175491080.0,2124.95579740693,2124.9474639518176,2124.968297589481,0.01586074564303175,14.364498588012442,primary,14,11,16.312438939473346
4695,175491080.0,2131.5920015290553,2131.589223717591,2131.59339043502,0.004983382707377748,1.0833223366831537,primary,3,4,5.125302930624909
4696,175491080.0,2132.9892384416567,2132.987849540116,2132.9934051458135,0.004518727758493046,1.2539349954850727,primary,4,3,4.647415216377638
4697,175491080.0,2133.337852580094,2133.32396357493,2133.417019902496,0.02172615625436114,61.677686986311556,primary,67,55,22.344888775416926
4698,175491080.0,2133.375352892127,2133.375352892127,2133.3809084936333,0.004733557695487223,1.910849868171039,secondary,1,1,4.868363229066312
4699,175491080.0,2133.9698019446155,2133.9698019446155,2133.976746439048,0.005640508764908514,2.0422579548132034,primary,5,5,5.801143079017736
4700,175491080.0,2135.594811527111,2135.5823114693553,2135.6350894897223,0.008785331110803929,19.730041052551023,primary,38,30,9.035525853162298
4701,175491080.0,2139.5892630324684,2139.5892630324684,2139.593429695415,0.009822780172646928,1.9261284119069126,primary,3,4,10.102520107720746
4702,77959225.0,1486.5375512083906,1486.5375512083906,1486.548661994885,0.12241923616466299,47.36218772483831,primary,8,4,6.425362174509578
4703,61139677.0,2518.2199433503356,2518.2185544117674,2518.2227212279377,0.10025205977860008,17.88885463303673,primary,3,4,15.934371536304942
4704,61139677.0,2524.1951181509403,2524.1895624683793,2524.2131741194935,0.042023642876859446,36.13683428857076,primary,16,6,6.679367390432521
4705,347718143.0,1819.3383200363853,1819.3383200363853,1819.3549865917491,0.11534168431000102,74.00979522096777,primary,12,9,14.10047392995945
4706,347718143.0,1819.6647066294765,1819.6619288719573,1819.6660955080035,0.0458705516200697,9.944841940712799,primary,3,4,5.607656253165793
4707,405484378.0,2489.5335568301416,2489.5280008414093,2489.623841636145,3.0213362486540998,6954.554302247901,primary,68,68,136.6997374053649
4708,467773418.0,1576.5664567936767,1576.5650678772092,1576.5747902934147,0.03734236416320513,19.69251480127665,primary,7,7,5.896440016878233
4709,467773418.0,1579.904016911931,1579.901239090637,1579.967906800526,0.41462402763378425,639.669607136814,primary,48,40,65.47003017307708
4710,307610438.0,1604.8966406899365,1604.8855292496703,1604.9424753793471,0.016492145266046032,32.47580429636922,primary,41,31,19.985698921076548
4711,307610438.0,1605.0021993643174,1604.9994215048343,1605.0341447497865,0.013249350350716282,18.66061604622652,primary,25,18,16.055978330147244
4712,307610438.0,1605.9647271392607,1605.9619492830354,1605.9702828512443,0.004900306169489443,2.295575033776346,primary,5,5,5.938344717720883
4713,307610438.0,1618.634370623591,1618.628815023366,1618.653815225077,0.007982910019498135,9.419784070883354,primary,18,13,9.673940751189217
4714,385508622.0,2455.015233635509,2455.015233635509,2455.0221787411556,0.16341343148910248,27.106506807449716,primary,5,3,11.558393862023028
4715,14226607.0,2508.9457828651584,2508.941615981934,2508.9930075373586,0.40130388502075753,435.13729807968303,primary,37,34,66.01057707715468
4716,400598180.0,3015.0685113930863,3015.0643447380967,3015.0837891285087,0.008279463352043992,7.425231243646371,primary,14,10,7.985552216749542
4717,400598180.0,3015.5101768425707,3015.5073990725778,3015.5101768425707,0.0037987823844101154,0.37449950448641733,primary,2,3,3.6639301124856436
4718,400598180.0,3017.0060050883712,3016.9962829066703,3017.014338387172,0.0042010797957727775,3.551248400666106,primary,13,4,4.051946442590735
4719,400598180.0,3022.86012803509,3022.8573502872173,3022.8712390263504,0.005683929517205533,4.575830645226732,primary,9,7,5.482156756544288
4720,400598180.0,3025.2920428003554,3025.2892650603985,3025.321209068157,0.017234017358542353,16.9207746422093,primary,23,19,16.622230169909777
