Unnamed: 0,TIC,T_peak,T_start,T_end,Amplitude,ED,Primary_or_Secondary,Num_Points,Num_Abv_Threshold,Amp_Sigma,Sector,Orbit,match_type
5401,268325250,2513.635879020116,2513.6331010647496,2513.649768796951,0.1146520885490289,93.62519527100088,primary,11,6,6.689677909362621,44,96,exact
5402,123212059,2236.757693233259,2236.754915438797,2236.757693233259,0.0557340754666282,5.487516961039648,primary,2,3,4.528336874862923,34,75,exact
5403,123212059,2237.9646439111166,2237.9632550160977,2237.979921754232,0.1083563532078093,80.66232883623852,primary,11,8,8.803843353432752,34,75,exact
5404,123212059,2242.595209084975,2242.5910423940977,2242.5993757756205,0.0531505346397298,22.37768239780441,primary,6,3,4.3184268136264565,34,76,exact
5405,353929099,2890.4421570071336,2890.4407680862987,2890.46854650813,0.3532238353587644,284.4739229587726,primary,20,17,19.78943789502948,58,123,exact
5406,353929099,2890.508825217013,2890.492158165592,2890.5268811888054,0.1110917075936659,223.8710407477212,primary,25,20,6.2239357257550285,58,123,exact
5407,353929099,2895.6589121067227,2895.656134295785,2895.672801160012,0.1005219367619203,72.65610044998746,primary,12,7,5.631762144866659,58,123,exact
5408,353929099,2899.05757256482,2899.05757256482,2899.068683814623,0.1402206843686697,57.60928878131298,primary,8,4,7.855892629935082,58,124,exact
5409,220405105,2363.954027585764,2363.952638679056,2363.992916972435,0.1584325096122356,127.55284123040734,primary,29,22,27.994200644209503,39,85,exact
5410,220405105,2364.244309059822,2364.244309059822,2364.2554203115687,0.0475061288892344,27.61070995395677,primary,8,8,8.39408595628406,39,85,exact
5411,220405105,2367.355458134231,2367.3540692288034,2367.422125596047,1.2616397697522137,1011.1703116326562,primary_failed_dbl_fit,49,48,222.9251871449881,39,85,exact
5412,220405105,2369.274925349969,2369.270758634093,2369.331870467445,0.1070121905463761,170.74062990919697,primary_failed_dbl_fit,44,32,18.90849763639845,39,85,exact
5413,220405105,2387.1751889837637,2387.1751889837637,2387.215467365501,0.0721837203975102,72.93812345377158,primary,29,17,12.754488059295118,39,86,exact
5414,285727895,2506.274756342915,2506.269200330434,2506.30253640462,0.0997794389527966,120.99746144048198,primary,24,16,9.63944337065295,44,95,exact
5415,55781202,2177.787773783472,2177.7808293903618,2177.79471817658,0.031298737812885,18.30849169068308,primary,10,4,4.453668546007382,32,71,exact
5416,55781202,2177.826662384437,2177.814162477121,2177.847495563182,0.0805848691338941,90.16577556939704,primary,24,12,11.46686166999343,32,71,exact
5417,55781202,2181.900238760211,2181.89884988457,2181.9141275159877,0.0842385149690141,53.83632871670146,primary,11,11,11.98675891413807,32,71,exact
5418,55781202,2192.6431936890103,2192.641804814997,2192.648749184883,0.0854077714176171,23.77410856345813,primary,5,4,12.153138807745654,32,72,exact
5419,55781202,2193.264020254864,2193.2626313813184,2193.277908990093,0.1739174725016332,90.45441888609,primary,11,10,24.747668149185003,32,72,exact
5420,55781202,2193.3084642072927,2193.3084642072927,2193.323741815717,0.0824499403922076,44.32806305675037,primary,11,8,11.732252857614856,32,72,exact
5421,272349442,2308.14147263788,2308.14147263788,2308.148417064325,0.0180196074343665,6.420318967908121,primary,5,6,7.307733841846653,37,81,exact
5422,272349442,2308.2623056565503,2308.2595278860645,2308.2859167052093,0.0401690956899891,26.12428892117464,primary,19,11,16.290313817284822,37,81,exact
5423,272349442,2308.972025842548,2308.970636958004,2309.0081368397646,0.1522444704842496,110.81737449706132,primary,27,24,61.74174843953156,37,81,exact
5424,272349442,2309.1359142047886,2309.1331364361663,2309.1400808577223,0.0123565630344193,4.886349680202189,primary,4,3,5.011123254734306,37,81,exact
5425,272349442,2309.2456360611905,2309.2456360611905,2309.25396936636,0.0113768064597938,4.2579786385808704,primary,6,3,4.613789389208069,37,81,exact
5426,272349442,2310.3067430401047,2310.297020860636,2310.316465219108,0.0177192919550905,14.343965840406284,primary,14,9,7.185942865038241,37,81,exact
5427,272349442,2311.215071925437,2311.21368304392,2311.230349620963,0.056435016288804,22.09770437953149,primary,12,8,22.886851442297115,37,81,exact
5428,272349442,2313.5622785201904,2313.559500764606,2313.5803339317195,0.0129159242630578,12.155518636560114,primary,15,5,5.23796853952907,37,81,exact
5429,272349442,2314.0622743923723,2314.0622743923723,2314.085885301564,0.0497535127528832,26.200484196751397,primary,17,10,20.17721141924389,37,81,exact
5430,272349442,2318.806663349041,2318.803885615111,2318.860829158711,0.2324533898521132,215.29754052482616,primary_failed_dbl_fit,39,37,94.26995065577982,37,81,exact
5431,272349442,2323.221872054569,2323.221872054569,2323.2496493887525,0.0531191276282676,25.81972789212596,primary,20,13,21.542114501236803,37,82,exact
5432,272349442,2324.2440774742167,2324.2426886087646,2324.2496329355604,0.0424843484224775,10.639932355381296,primary,5,4,17.22924940771089,37,82,exact
5433,272349442,2325.203782987633,2325.201005259524,2325.2190604920047,0.0135478740520698,12.676020546389068,primary,12,7,5.494251639831398,37,82,exact
5434,272349442,2325.4079459801915,2325.402390525136,2325.4607228012405,0.2107366620478827,213.76281155018967,primary_failed_dbl_fit,42,34,85.4628738486304,37,82,exact
5435,272349442,2326.178765055931,2326.178765055931,2326.1968202702524,0.0104316284587917,8.329032094719048,primary,13,4,4.230478637869547,37,82,exact
5436,272349442,2326.5148697574527,2326.51348089526,2326.5273695167166,0.0357448947867216,17.877901390490454,primary,10,8,14.496108101000672,37,82,exact
5437,272349442,2327.1065248515897,2327.105135990329,2327.119024602939,0.039511246213435,15.390444834018252,primary,10,8,16.02352726823453,37,82,exact
5438,272349442,2327.234300081077,2327.234300081077,2327.2384666643948,0.0170724299874727,3.4992216995128445,primary,3,3,6.923612228314755,37,82,exact
5439,272349442,2328.110671014492,2328.1078932949977,2328.1162264534837,0.0109641028828277,4.778141928064303,primary,6,3,4.446420155054031,37,82,exact
5440,272349442,2328.941208760279,2328.939819901812,2328.960652778352,0.0366061071010161,17.821211524417205,primary,15,8,14.845367117719473,37,82,exact
5441,272349442,2330.9203295553025,2330.9175518458187,2330.9619951975515,0.0914555206880072,108.08871321150382,primary,32,27,37.08918776337092,37,82,exact
5442,272349442,2331.9855801766034,2331.982802472708,2331.9953021407023,0.0085753415885694,6.869023281089701,primary,9,5,3.477673648576166,37,82,exact
5443,265143793,3133.8992679837006,3133.896490232812,3133.908990111108,0.2376445202344581,148.16216669030285,primary,8,3,4.634242573586511,67,141,exact
5444,400598180,1544.719150425092,1544.6997058629065,1544.7247060142208,0.0074389356348014,9.98015923236906,primary,18,16,6.831959459318894,9,25,exact
5445,400598180,1545.9663796069278,1545.9413794809927,1545.9955464194709,0.0067878586790461,14.67735501848573,primary,39,17,6.234006797138675,9,25,exact
5446,400598180,1547.6441642987402,1547.62749757885,1547.7080533886244,0.0485689141001135,125.20409100462176,primary,57,48,44.60595821837263,9,25,exact
5447,400598180,1547.701108922586,1547.701108922586,1547.703886709001,0.0026444415928437,0.6083011826821799,secondary_second_try,3,3,2.4286697239755206,9,25,exact
5448,400598180,1549.940001776435,1549.9191684351308,1549.9677795639889,0.0084004392557213,20.122348385217457,primary,35,24,7.715009680560393,9,25,exact
5449,385508852,2501.3857630738403,2501.381596137531,2501.401041839533,0.0951944007844975,85.65213285040822,primary,14,12,8.927857568434872,44,95,exact
5450,385508852,2522.299222298273,2522.2964444458166,2522.299222298273,0.0359977681279681,4.018369761359852,primary,2,3,3.376069852633407,44,96,exact
5451,405695928,2339.9577130584094,2339.9535464187384,2339.975768496049,0.1372432736772253,114.53849948408354,primary,16,13,17.386780597063087,38,83,exact
5452,405695928,2340.0368792060904,2340.0368792060904,2340.059101281072,0.0660464854493205,57.67143906638776,primary,16,11,8.367155059381359,38,83,exact
5453,262609754,2998.490591318724,2998.485035739619,2998.525313687904,0.0203242067057085,34.516671876098854,primary,28,24,13.924000030366598,62,131,exact
5454,262609754,2998.6183696340886,2998.615591844768,2998.633647475698,0.0229157146817067,18.3394066122826,primary,13,10,15.699427610836866,62,131,exact
5455,262609754,3005.518407250628,3005.518407250628,3005.537851772492,0.007594631568681,5.588474645929903,primary,14,4,5.203039494930724,62,132,exact
5456,285727895,2537.5322833614077,2537.52117183754,2537.598952501353,0.2881004590196017,607.5594436973629,primary,56,45,24.912774248878325,45,97,exact
5457,220405105,2341.4482883788,2341.446899485405,2341.451066165822,0.0341881145965758,7.054655291921068,primary,3,4,6.577103534142079,38,83,exact
5458,220405105,2342.1705129988736,2342.1705129988736,2342.1788463599382,0.0552306481898903,19.727159065741247,primary,6,5,10.6252624834441,38,83,exact
5459,220405105,2344.7191329087395,2344.7177440147634,2344.7357996361056,0.0285079459720076,27.58936971640314,primary,13,11,5.484353683031183,38,83,exact
5460,220405105,2352.7789183779355,2352.7775294780217,2352.858085671837,0.8769159347947764,532.6142846105967,primary,58,47,168.7009348699761,38,84,exact
5461,220405105,2355.230326523052,2355.2247709240974,2355.292827012055,0.3983623274722252,621.4893545391091,primary,49,48,76.63687520659738,38,84,exact
5462,220405105,2355.360883100129,2355.358105300535,2355.37060539836,0.0450799902799832,22.7482728491714,primary,8,6,8.672480681905276,38,84,exact
5463,220405105,2359.4386932451093,2359.4359154442354,2359.460915652339,0.0402486833235464,55.55826992415951,primary,17,16,7.74303469072775,38,84,exact
5464,24401034,1442.872237203357,1442.8694593747964,1442.8777928602449,0.0268577803846612,10.49650690131238,primary,6,3,5.806051039838449,5,17,exact
5465,24401034,1443.4430807142694,1443.4430807142694,1443.4472474535016,0.1263251980093429,21.31472553955439,primary,3,4,27.3086806413394,5,17,exact
5466,24401034,1443.647250901494,1443.644473076193,1443.6528065518642,0.0191116845810486,12.598191347098776,primary,6,6,4.131518485356076,5,17,exact
5467,24401034,1448.4584261034304,1448.4584261034304,1448.5084265632736,0.0457226279726004,333.8406794743236,primary_failed_dbl_fit,36,35,9.884208891516389,5,17,exact
5468,24401034,1448.4598150052543,1448.4598150052543,1448.4750929239212,0.6769340778266424,208.7625004535564,primary,11,12,146.337997786001,5,17,exact
5469,24401034,1449.1278762962045,1449.125098496282,1449.1445430943434,0.0463061307729188,50.579617328173065,primary,13,14,10.010349138104772,5,17,exact
5470,24401034,1452.3737396766735,1452.3737396766735,1452.3779063947438,0.0789946518924726,10.663490957209095,primary,3,4,17.076875832371663,5,18,exact
5471,24401034,1452.520963693023,1452.4987412022383,1452.558464144476,0.0850732205703332,158.58701086736198,primary,41,33,18.39092634166013,5,18,exact
5472,24401034,1453.7043101054098,1453.7029212026462,1453.7112546194603,0.0699472397034701,21.22516296597299,primary,5,5,15.12102779893531,5,18,exact
5473,24401034,1454.011257548425,1454.0084797442942,1454.0154242548535,0.0262259756528293,9.721731035231892,primary,5,4,5.669468996658053,5,18,exact
5474,24401034,1454.0640358257376,1454.0626469239048,1454.0890360608148,0.2156810192358069,88.22713714567361,primary,19,14,46.62540939990146,5,18,exact
5475,24401034,1454.1251475096196,1454.1237586077875,1454.129314215117,0.0302014536922921,7.284165603709514,primary,4,3,6.528878377265687,5,18,exact
5476,24401034,1454.5043175899398,1454.5043175899398,1454.5168176985155,0.0356134995562218,16.146037474269775,primary,9,5,7.698841571017484,5,18,exact
5477,24401034,1454.5404290138324,1454.5320956086596,1454.5598736257484,0.0480571430416933,49.45638870002017,primary,19,14,10.388878802815793,5,18,exact
5478,24401034,1454.997377232153,1454.9959883324157,1455.015432929896,0.0654049355739159,37.32568483515189,primary,14,11,14.139083303264226,5,18,exact
5479,24401034,1460.5126747150573,1460.511285827195,1460.51545249055,0.0192989157921135,4.118754843703397,primary,3,3,4.1719936829384645,5,18,exact
5480,24401034,1462.0543380019355,1462.0501713504548,1462.1473932102597,2.621315662115025,3605.00662226063,primary,69,70,566.669780890001,5,18,exact
5481,24401034,1462.139059908696,1462.1376710250238,1462.139059908696,0.0603432112404109,6.53956495543854,secondary,1,1,13.04485178416572,5,18,exact
5482,24401034,1462.16267092925,1462.1612820458108,1462.164059812921,0.0330784077992913,3.0599210237772017,primary,2,3,7.150811468730326,5,18,exact
5483,24401034,1462.1973930163829,1462.1932263660665,1462.2085040836605,0.031931183246793,26.172823314751778,primary,11,10,6.902807195459646,5,18,exact
5484,24401034,1462.2279484511046,1462.225170684226,1462.244615050972,0.0489802324125747,47.57965524483366,primary,14,11,10.588430065984602,5,18,exact
5485,24401034,1462.2557261173176,1462.2515594674671,1462.2612816503745,0.0252172982214733,13.042597996969135,primary,7,4,5.45141551028243,5,18,exact
5486,24401034,1463.30155405216,1463.3001651719806,1463.3057206924648,0.0194672565066353,5.806303928059244,primary,4,3,4.208385177939112,5,18,exact
5487,123212059,2258.992364627918,2258.988198001972,2258.9951423786274,0.0878739087144153,35.766371298554105,primary,4,4,5.527020841755146,35,77,exact
5488,123212059,2276.026786457172,2276.025397602656,2276.0337307299865,0.1043795596706629,43.46204298337717,primary,6,5,6.565179701154451,35,78,exact
5489,179130687,3042.7926738605274,3042.7843402194667,3042.8204526635955,0.0211636036344009,27.23158151529683,primary,26,23,19.667225847336027,64,135,exact
5490,179130687,3043.610759209032,3043.605203453913,3043.626037536309,0.0071338661178952,6.73746634983343,primary,15,10,6.629464363868734,64,135,exact
5491,179130687,3045.2330384963334,3045.231649559649,3045.2330384963334,0.0145462253658141,1.7603852213208555,secondary,1,1,13.517730932679765,64,135,exact
5492,179130687,3045.239983179756,3045.2122044460693,3045.3024853282195,0.1028886606289971,272.43287830744674,primary,65,63,95.613892637414,64,135,exact
5493,179130687,3045.2594282928694,3045.258039356185,3045.2635951029224,0.0053330206643136,2.145972527674558,secondary,1,1,4.955948129886385,64,135,exact
5494,179130687,3048.745653498853,3048.744264566825,3048.759542819129,0.0241489255605078,15.308026857911244,primary,11,10,22.4414698542646,64,135,exact
5495,179130687,3063.0112253551424,3063.0042808398257,3063.029281095712,0.0070578605772111,8.029334676023856,primary,18,11,6.558832813585243,64,136,exact
5496,179130687,3064.340404782337,3064.333460275402,3064.4070720439768,0.008672359606491,28.248466358709617,primary,53,37,8.05917829291275,64,136,exact
5497,262609754,3027.086445020605,3027.080889491331,3027.0989449618214,0.0074988438798047,9.333046493752502,primary,12,6,4.215043032751897,63,133,exact
5498,262609754,3029.360049726128,3029.35727195602,3029.372549691557,0.00705845324608,5.622892367109559,primary,11,4,3.967502811602658,63,134,exact
5499,262609754,3033.7336390725886,3033.7336390725886,3033.750305624438,0.0167563453924979,11.66101637981605,primary,11,7,9.418614126804856,63,134,exact
5500,179315999,2275.3184641107896,2275.3184641107896,2275.3267974831747,0.0601654685372181,22.52319362936348,primary,5,3,7.497642860418471,35,78,exact
5501,400598180,1520.571613459863,1520.5674466899388,1520.5868916151665,0.0157725637433014,15.99538691215048,primary,13,13,13.97661052498463,8,23,exact
5502,400598180,1525.6856142699978,1525.6842253551492,1525.6883920996945,0.0083985404570934,1.650549525194533,primary,3,3,7.442235191281006,8,23,exact
5503,400598180,1528.0828764502276,1528.071765181265,1528.0967655360826,0.0093576942788908,11.68370249164473,primary,18,14,8.292174339981981,8,23,exact
5504,400598180,1540.5510821259577,1540.5483043337456,1540.580248942197,0.0108735795824239,14.517325402301198,primary,23,18,9.635452378533447,8,24,exact
5505,265143793,3114.621491295695,3114.620102394877,3114.6687139218866,0.884279959604453,1438.292625231739,primary,35,22,10.5082673701019,66,140,exact
5506,55781202,2202.830573377272,2202.829184502973,2202.8472398688555,0.2484608601263485,174.8111038109526,primary,13,12,34.39585676655532,33,73,exact
5507,55781202,2207.7624570434195,2207.761068173486,2207.7666236531904,0.0769312609524885,20.21018840185411,primary,4,4,10.650034098918727,33,73,exact
5508,55781202,2208.159673808343,2208.155507199272,2208.181895723257,0.0738934476365633,72.3297473033596,primary,19,12,10.229492241159065,33,73,exact
5509,55781202,2210.5193622544466,2210.517973386085,2210.5249177278342,0.0626027668599451,23.635662918897964,primary,5,5,8.666458777490087,33,73,exact
5510,55781202,2211.5012919892547,2211.499903121417,2211.5012919892547,0.079120481590172,6.593074063489369,secondary,1,1,10.953100422708538,33,73,exact
5511,55781202,2211.5040697249005,2211.497125385771,2211.606845941596,0.637824416015784,1240.0850268698578,primary_failed_dbl_fit,79,71,88.29767893556523,33,73,exact
5512,55781202,2223.5108457435376,2223.508068009871,2223.5150123440235,0.0296165518034305,10.840446354691592,primary,5,4,4.099988518240004,33,74,exact
5513,55781202,2224.452497305197,2224.4497195724184,2224.46083050355,0.0525319936791068,22.165426957324897,primary,8,3,7.272304093809001,33,74,exact
5514,272349442,2282.2482049845444,2282.246816066475,2282.2620941666337,0.0705263421353985,24.63467750853852,primary,11,7,29.3742462803899,36,79,exact
5515,272349442,2283.827404064125,2283.824626231247,2283.87184938809,0.2982177114416409,251.36599071048013,primary,33,32,124.20778160085852,36,79,exact
5516,272349442,2283.834348646089,2283.834348646089,2283.838515395175,0.0059238591838586,2.1223872694574686,secondary,1,1,2.4672894315565865,36,79,exact
5517,272349442,2284.017685593734,2284.01629667776,2284.0232412583277,0.0251290062202909,7.334130297945801,primary,5,4,10.46623992038551,36,79,exact
5518,272349442,2285.581603902342,2285.581603902342,2285.60660435145,0.0282808152094986,28.47905078362963,primary,18,15,11.778969471848614,36,79,exact
5519,272349442,2285.8788314210565,2285.8774425076444,2285.894109468594,0.0933024538178437,28.83133926535997,primary,12,10,38.86050479902093,36,79,exact
5520,272349442,2286.805236195976,2286.7913470758194,2286.83162552334,0.0804657936580013,78.64879115241801,primary,22,19,33.51403133200097,36,79,exact
5521,272349442,2288.3399825957367,2288.3358158673736,2288.3469271434733,0.00996410708006,6.0509965540867725,primary,8,4,4.15005409995528,36,79,exact
5522,272349442,2288.621931181221,2288.6205422719995,2288.634431362585,0.0154555411266719,9.324067368248818,primary,10,7,6.43723830990643,36,79,exact
5523,272349442,2289.228884209301,2289.226106393419,2289.228884209301,0.0093718137647571,0.9976295699453088,primary,2,3,3.90336372601623,36,79,exact
5524,272349442,2289.3816640751274,2289.3816640751274,2289.394164244619,0.0118500459537043,7.389661426949411,primary,8,4,4.935548303494633,36,79,exact
5525,272349442,2291.544190175204,2291.542801271804,2291.5678015313865,0.0354452527545829,20.45188437556422,primary,18,9,14.762960226760464,36,79,exact
5526,272349442,2291.8539155318326,2291.84558211655,2291.9080827279085,0.0206205368800924,62.19580040392757,primary,44,32,8.588460856042042,36,79,exact
5527,272349442,2292.3622535960726,2292.3622535960726,2292.39697612079,0.1756661106572354,84.24625384034184,primary,25,22,73.16499681292737,36,79,exact
5528,272349442,2298.1164666845075,2298.115077786229,2298.124800073246,0.0087078966288201,4.80861302324919,primary,7,4,3.626842005616419,36,80,exact
5529,272349442,2299.4984193078863,2299.488697035538,2299.516474956171,0.0138903739814926,18.858974957140667,primary,20,11,5.785345643983023,36,80,exact
5530,272349442,2301.5984275595656,2301.597038667108,2301.633149874034,0.2639457919247818,142.6906501334495,primary,26,24,109.93351507988676,36,80,exact
5531,272349442,2303.4428747531074,2303.4428747531074,2303.455374755889,0.0348918293520987,10.787315998623434,primary,9,5,14.532459185168188,36,80,exact
5532,272349442,2304.045652400788,2304.040096849117,2304.062319056031,0.016142896167542,17.820378034938006,primary,15,10,6.723521925946301,36,80,exact
5533,272349442,2304.6900960531566,2304.6887071667525,2304.6998182577518,0.014255863680727,7.999588328455627,primary,8,5,5.937572232137091,36,80,exact
5534,61145876,2508.0861554259754,2508.084766468316,2508.090322299887,0.0150021740701316,4.338721078391542,primary,4,3,4.611359624367757,44,95,exact
5535,61145876,2523.139534445356,2523.1367565984856,2523.2187030827254,0.2272399235643543,227.91255183290997,primary,59,39,69.8488768141514,44,96,exact
5536,61145876,2524.039556076714,2524.038167155375,2524.056223129518,0.0453873807304416,33.96947559274377,primary,13,13,13.951146945619325,44,96,exact
5537,55781202,2039.650734910029,2039.6479570941467,2039.7215692141936,0.2002523083556557,312.9455894433136,primary,53,36,23.43336276791505,27,61,exact
5538,55781202,2040.113241219336,2040.113241219336,2040.12713029665,0.1720374989876876,74.67081729536818,primary,10,10,20.131688651015956,27,61,exact
5539,55781202,2042.425771843349,2042.4243829364857,2042.4396609119176,0.1532931840305356,90.20558491610308,primary,11,9,17.938244111805506,27,61,exact
5540,55781202,2045.9383156578835,2045.936926752372,2045.9591492403567,0.0364381826187651,42.68416534177189,primary,16,5,4.263966587553924,27,61,exact
5541,55781202,2054.1314880400123,2054.1259324080224,2054.135654764,0.0515620316355829,27.42965586834855,primary,6,6,6.033747137742802,27,62,exact
5542,258067348,2506.101369949381,2506.091647215494,2506.165262194527,0.126093842957069,425.62966246741087,primary,53,50,9.82728751482972,44,95,exact
5543,328417482,2827.01715656447,2827.01715656447,2827.0254900713694,0.0357580246935096,13.6342820589307,primary,6,3,4.77323252780198,56,119,exact
5544,328417482,2841.1826615542745,2841.1812726522908,2841.1840504562592,0.0347703144740194,3.997891141418852,primary,2,3,4.641386023748061,56,120,exact
5545,328417482,2847.961874871833,2847.960485976835,2847.9771527177577,0.1433771147447191,66.26599895688643,primary,12,9,19.13898526856013,56,120,exact
5546,332163041,3045.4532378510703,3045.451848953967,3045.462960132189,0.0513384514488315,25.037240526669805,primary,8,4,5.996101831004886,64,135,exact
5547,332163041,3056.408793799714,3056.408793799714,3056.4143493140864,0.0417112906515144,12.071884569580584,primary,4,4,4.871692448659069,64,136,exact
5548,353902766,2916.150432404135,2916.1490435116907,2916.157376867752,0.0413868711079563,17.07386597727117,primary,6,3,4.169373932833815,59,125,exact
5549,339633702,2155.0727735775376,2155.06721792124,2155.0852738041344,0.0081361059032378,7.254666152247168,primary,13,9,9.391909566177098,31,69,exact
5550,339633702,2169.10917041986,2169.1036147560376,2169.130004159064,0.010139190428881,11.036431303307491,primary,19,15,11.704169133836142,31,70,exact
5551,448165340,2336.6293771263145,2336.6196547333207,2336.648821911835,0.0316553759464046,48.741132481900976,primary,21,12,5.282653686454061,38,83,exact
5552,448165340,2337.9724555395383,2337.9696777159625,2338.021067450252,0.2690515141882503,398.5247974479146,primary,37,35,44.89935534738251,38,83,exact
5553,448165340,2357.005915551736,2357.003137781711,2357.040637674948,0.1666842011300262,190.61386252633443,primary,27,26,27.816283435205648,38,84,exact
5554,404768019,1544.4662102230836,1544.46482132877,1544.4814880606216,0.019466080204106,21.6976203880355,primary,12,12,5.342182718165809,9,25,exact
5555,404768019,1562.720438421056,1562.7148828422014,1562.737105157591,0.0212959763792572,28.533986581414105,primary,16,13,5.844371120783655,9,26,exact
5556,349195685,1431.5506915668043,1431.5423581537066,1431.5534693711693,0.070267543440728,44.15672563583322,primary,8,5,4.571992810618105,4,16,exact
5557,385552163,2476.725599322429,2476.725599322429,2476.728377347411,0.0318280405643878,3.558744160739516,primary,2,3,4.937736004005075,43,93,exact
5558,385552163,2497.1132855938777,2497.107729686404,2497.152176945729,0.0471679251030212,97.93799805755734,primary,32,19,7.317533781077186,43,94,exact
5559,45603316,3017.8056761252237,3017.797342788471,3017.820953909073,0.0329458053339704,28.21594652918085,primary,17,9,8.568168390616188,63,133,exact
5560,45603316,3036.498531335563,3036.4957536158627,3036.5221419539484,0.0510175053392685,42.11860710233144,primary,19,13,13.268049519047334,63,134,exact
5561,220405105,1573.1070256911603,1573.1070256911603,1573.111192327059,0.0253247725931906,3.9364737734373176,primary,3,3,4.379833157919109,10,27,exact
5562,220405105,1581.277797096896,1581.2666860776126,1581.2902969936476,0.0389447386292616,44.629128142105294,primary,17,14,6.735359891081377,10,27,exact
5563,220405105,1588.0416593242037,1588.0416593242037,1588.052770405095,0.0589204410734194,20.74473642560898,primary,8,4,10.1900895869039,10,28,exact
5564,220405105,1588.4416582367105,1588.438880466516,1588.455547087914,0.0306884031532603,19.155406368980795,primary,12,5,5.30745479350837,10,28,exact
5565,220405105,1592.556924757096,1592.5555358721736,1592.5624802969032,0.0281628922940879,10.261932366025748,primary,5,4,4.870676292892642,10,28,exact
5566,220405105,1594.5999741123514,1594.5999741123514,1594.6069185337046,0.0924471072667632,17.33822134880802,primary,5,4,15.988412305409788,10,28,exact
5567,220405105,1595.009694940255,1595.0069171721557,1595.022194896757,0.1367676954186474,56.42262786094668,primary,11,8,23.653507060033316,10,28,exact
5568,359767456,1628.9095091981674,1628.9011759063287,1628.9150647259817,0.0115669150687744,9.536120802137152,primary,8,4,3.4107131972940654,12,31,exact
5569,359767456,1629.6692274598036,1629.6608941719232,1629.7053383739503,0.0212140747896536,47.72700634061807,primary,32,25,6.255351960591596,12,31,exact
5570,359767456,1632.3164327738514,1632.3136550165782,1632.3192105311218,0.0214403008168264,4.901969596329096,primary,4,3,6.322058778430406,12,31,exact
5571,359767456,1644.7176513836966,1644.7162625184485,1644.7301511692976,0.0240127409914148,14.879689943334784,primary,10,8,7.080589086688952,12,32,exact
5572,359767456,1646.8995568398043,1646.898167976885,1646.9051122917165,0.0202581043851677,7.480028847481632,primary,5,5,5.973466872353621,12,32,exact
5573,359767456,1652.2994430303163,1652.2855544819115,1652.3188869973364,0.0246527333558579,40.51336406879907,primary,24,20,7.269302359899218,12,32,exact
5574,384950919,3047.156791474385,3047.145680507107,3047.204013084845,0.039214531452266,87.99580580497533,primary,42,31,9.937345706297698,64,135,exact
5575,384950919,3051.119233518748,3051.102567123014,3051.14284424563,0.0635188691015928,64.40877447084353,primary,29,20,16.096302512346462,64,135,exact
5576,384950919,3053.245586137692,3053.2372529522822,3053.323362533771,0.4631384701708481,651.6326667497376,primary,62,53,117.36381686915728,64,135,exact
5577,384950919,3057.576066967736,3057.5746781036946,3057.584400151749,0.0453072861958554,18.277385352410924,primary,7,7,11.48130933275164,64,136,exact
5578,384950919,3066.478651876644,3066.478651876644,3066.5050401066924,0.0540937212544083,43.919622221200285,primary,19,12,13.707877889590256,64,136,exact
5579,125754322,2490.464148063824,2490.4627590689115,2490.4669260534165,0.2023932367904724,40.814563734223285,primary,3,3,5.514739642804331,43,94,exact
5580,125754322,2493.411586894368,2493.4101979069064,2493.415753856056,0.4511685600296089,114.9724236922101,primary,4,5,12.293282043599174,43,94,exact
5581,125754322,2495.7784162142952,2495.777027232887,2495.782583158521,0.18490979693237,50.56676751105652,primary,4,4,5.038357030385926,43,94,exact
5582,167815117,2168.127185280275,2168.1244074679967,2168.132740904829,0.1099981392954936,47.03298707681608,primary,6,5,6.125929937676857,31,70,exact
5583,20308433,2475.053450363492,2475.053450363492,2475.0576174601347,0.0709185268517842,9.884490749511844,primary,3,4,9.256316092111051,43,93,exact
5584,20308433,2480.797082078472,2480.7943040293626,2480.808194274795,0.0340638656497231,28.53219509535329,primary,10,8,4.44603013866903,43,93,exact
5585,20308433,2490.775824956543,2490.7716578834443,2490.795271297084,0.0729571973059699,61.568594012897066,primary,16,8,9.522404221254355,43,94,exact
5586,339770560,1602.6530721099805,1602.6502943810542,1602.68362712792,0.0389872039368692,47.86337392565631,primary,23,14,8.534133706838011,11,29,exact
5587,410708185,2899.702746396468,2899.7013574882053,2899.723580018081,0.0890838380828922,92.09117928641956,primary,16,13,8.394232124184214,58,124,exact
5588,410708185,2904.250011610489,2904.2472338191087,2904.2722339424568,0.1659533156102814,129.322787157311,primary,18,14,15.637523966069772,58,124,exact
5589,410708185,2904.620846641387,2904.608346588561,2904.627791114715,0.0404395578998435,41.69498072119653,primary,14,4,3.810556923858721,58,124,exact
5590,77959676,1469.0115825772143,1469.0060270728518,1469.024082461682,0.0046321285502599,4.992894578531464,primary,13,6,3.4836986949292865,6,19,exact
5591,77959676,1473.617077824972,1473.6101334984191,1473.6948542765017,0.0548695050971403,83.62788168837372,primary,61,45,41.26587188250557,6,19,exact
5592,77959676,1475.530930843157,1475.5295419827817,1475.5392640047064,0.0120581561758588,6.124527115787156,primary,7,8,9.068613376616108,6,19,exact
5593,77959676,1476.3503577065726,1476.3503577065726,1476.3545242802463,0.00626967265467,1.1011273477941097,primary,3,3,4.715251359654534,6,19,exact
