TIC,n_flares,n_primary,n_secondary,first_flare_btjd,last_flare_btjd,n_observed_sectors,has_gap_fallback_sector,exposure_days,obs_start_btjd,obs_end_btjd,flare_rate_per_day
103617858,6,5,0,1686.4016534033915,1708.4878539539702,1,False,25.854155085049342,1683.3546086065471,1710.187930358108,0.23207101451439865
104029867,1,1,0,2887.0774670575584,2887.0774670575584,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
104195810,1,1,0,2921.777707256653,2921.777707256653,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
105710145,13,13,0,1554.488470934845,3038.0766609150824,3,False,74.09024306200422,1543.2296664975584,3040.8979882597923,0.17546169998552488
112176566,10,9,1,1606.396890871302,3056.9976287053228,3,False,78.01616896921723,1596.7713100183755,3068.029921127949,0.12817855749807056
113603123,11,11,0,2855.828118950006,2881.4941420375494,1,False,25.004618057050266,2853.349458129145,2882.1133354450576,0.4399187372069639
113918237,1,1,0,2454.1584502523297,2454.1584502523297,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
113922031,2,2,0,2453.2069976161542,2462.9940423012763,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.08149409617254251
113922821,4,4,0,2503.081840684316,2516.3393950341438,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.17571690053034408
113955012,10,10,0,2450.6331196334354,2514.364335557961,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.14090024165522247
113955775,4,4,0,2449.035688878939,2513.4795470505524,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
113955896,1,1,0,2509.6321584496973,2509.6321584496973,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
113978010,4,4,0,2450.2872366336555,2522.397919955164,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
113980856,2,2,0,2451.310939146997,2514.0351445077104,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.0422783427004081
113981932,3,3,0,2453.1193748816827,2522.0242658964357,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.06341751405061216
113981961,1,1,0,2449.632921797633,2449.632921797633,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
113981991,1,1,0,2467.463794025415,2467.463794025415,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
113982102,6,6,0,2449.3495753663333,2516.760221752093,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.12683502810122432
113982283,1,1,0,2501.791456135897,2501.791456135897,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
113982669,3,3,0,2514.3212528751983,2516.964412409958,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.13178767539775807
114028702,3,3,0,2452.5721402072645,2480.744155681359,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.06222993481367118
114029273,1,1,0,2519.632539525105,2519.632539525105,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114029316,1,1,0,2477.8230467501758,2477.8230467501758,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
114029325,1,1,0,2448.582823658469,2448.582823658469,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
114029415,5,4,1,2452.6707171786907,2510.611341994208,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.10569585675102026
114029855,1,1,0,2465.6511090375693,2465.6511090375693,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
114029882,3,3,0,2496.0008029721384,2521.540919902968,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
114030043,5,5,0,2452.301230331101,2501.1413985329023,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
114030226,1,1,0,2515.428225290506,2515.428225290506,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114030453,4,4,0,2465.251099786937,2520.8298016584918,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
114059158,4,4,0,2448.1133605946584,2521.970121911794,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.0845566854008162
114059619,2,2,0,2479.9371159250504,2515.787966730767,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
114059821,1,1,0,2515.8199054744728,2515.8199054744728,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114059861,1,1,0,2517.2046797189805,2517.2046797189805,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114060078,1,1,0,2469.944552973993,2469.944552973993,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
114060141,1,1,0,2505.843050818536,2505.843050818536,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114060200,1,1,0,2482.052538424975,2482.052538424975,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
114060387,2,2,0,2505.4652493608173,2508.702911118283,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
114060454,1,1,0,2461.37984770628,2461.37984770628,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
114060609,4,4,0,2454.75837510871,2514.1184230285653,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
114060720,6,6,0,2469.181968140873,2522.674274733125,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
114060999,2,2,0,2494.49236115016,2506.838934319454,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
114061043,2,2,0,2448.3647164526637,2463.1425351225366,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.08149409617254251
114061192,1,1,0,2479.9829346713523,2479.9829346713523,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
114061203,2,2,0,2495.8244056073027,2518.4338879395345,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
114083477,1,1,0,2497.500917123188,2497.500917123188,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
114084177,5,5,0,2467.737415504177,2523.0145719480097,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
114084192,3,3,0,2493.7853727498496,2519.2658551936397,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
114084199,2,2,0,2462.450804930316,2505.002734643096,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.0422783427004081
114084277,4,4,0,2462.443847849896,2521.339525207589,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
114084456,6,6,0,2477.354913271025,2523.250680654201,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.12922527899201297
114084814,1,1,0,2501.766413994797,2501.766413994797,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114084989,7,7,0,2448.2563414934234,2517.9685720862617,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
114085193,1,1,0,2492.7422152176428,2492.7422152176428,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
114085225,3,3,0,2463.5147537324524,2513.533668282049,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.04227007249656674
114085232,1,1,0,2508.426494724504,2508.426494724504,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114085299,3,3,0,2490.1086981280423,2510.591874230568,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
114085393,2,2,0,2490.5240073953278,2518.4574827071674,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
114085414,1,1,0,2469.834794609624,2469.834794609624,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
114086003,2,2,0,2496.949475419068,2522.2562225614247,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
114086074,2,2,0,2475.646452412016,2517.442189774537,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
114165905,1,1,0,2524.0354339342257,2524.0354339342257,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114166622,1,1,0,2504.2248918624846,2504.2248918624846,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
114166663,7,7,0,2463.085558413472,2524.1118083008546,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
114167104,5,4,1,2474.9352136205835,2520.0241877661147,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.10768773249334414
114501073,4,4,0,2123.476916878936,2139.0834816612164,1,False,26.270821759477712,2115.882201184518,2143.222467388492,0.15226017810261006
115379421,10,10,0,2122.270087682914,2138.760171398242,1,False,26.270821759477712,2115.882201184518,2143.222467388492,0.38065044525652514
116615215,1,1,0,2904.172206222782,2904.172206222782,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
116722982,3,2,0,2891.692837414494,2897.4581872334243,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
116755714,1,1,0,2887.376139323492,2887.376139323492,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
116989163,9,9,0,1793.0308842677011,2907.690217470728,2,False,50.15506945503898,1790.6670622974634,2910.048509061802,0.17944347595945334
117118743,1,1,0,2884.241238273574,2884.241238273574,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117261990,1,1,0,2897.0915935616526,2897.0915935616526,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117264320,6,6,0,2883.1412770278525,2906.240243155908,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.22146284234421543
117399547,1,1,0,2890.0595141133267,2890.0595141133267,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117400431,2,2,0,2887.831648398747,2895.4720744627957,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
117615681,1,1,0,2902.2263061707213,2902.2263061707213,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117615682,3,3,0,2883.0092556229006,2907.2332586387424,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
117619234,4,4,0,2883.931577350153,2906.583321514619,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.14764189489614363
117620446,3,3,0,2892.676212653208,2897.967954711381,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
117621564,3,3,0,2904.5901985294554,2909.840179894837,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
117664380,2,2,0,2888.6928397078477,2894.4651781600774,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
117751168,2,2,0,2898.637408425977,2909.3263292843217,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
117756340,2,2,0,1798.3321688776784,1803.6266947217264,1,False,23.062488431111206,1790.6670622974634,1815.0212173955515,0.08672091071065896
117802134,1,1,0,2902.8637230984355,2902.8637230984355,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117806121,1,1,0,2882.662023802404,2882.662023802404,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117808121,2,2,0,2889.928987572735,2898.6694102235524,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
117811471,1,1,0,2909.742972748238,2909.742972748238,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
117868990,2,2,0,2885.767590919781,2894.57891691632,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
118520413,3,3,0,2490.659173547625,2514.340076330696,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
118521008,8,8,0,2474.977159610309,2514.426174735529,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.1723003719893506
118521012,4,4,0,2478.1566356056783,2514.4261747648657,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.0861501859946753
118679163,1,1,0,2494.3969076592675,2494.3969076592675,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
118679322,1,1,0,2504.1282329969267,2504.1282329969267,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
118679348,3,2,1,2491.024401603981,2500.704357867228,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
118679380,4,3,0,2476.3508405838165,2522.366845328242,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.0861501859946753
119289797,17,15,2,1470.5077954151636,2243.9878116163086,4,False,91.95828706678071,1468.2713678642176,2254.062698900234,0.18486642740152923
119523711,1,1,0,2966.7431546483017,2966.7431546483017,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
121007796,12,12,0,1412.1178779293214,2165.6788459156014,2,False,46.10414352500811,1410.917224333156,2169.944678040687,0.2602802933209437
121049033,8,8,0,1431.211298705433,2169.755363266061,2,False,46.10414352500811,1410.917224333156,2169.944678040687,0.1735201955472958
121102484,13,10,3,1603.984156634693,1623.585718122001,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.5000002226667897
121196226,10,9,1,1603.7354959907154,3078.3350893102047,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.18789969465601736
121407551,2,2,0,1601.6895502233654,3086.453097334807,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.03757993893120347
121634766,2,2,0,1459.283351118487,2188.53441941591,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.0400667965324929
121637793,16,15,1,1446.3319984096188,2197.6981215282244,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.3205343722599432
121672600,2,2,0,1607.405065367327,1620.510743505184,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.0769231111795061
121711329,1,1,0,2184.089960507087,2184.089960507087,1,False,24.999988432973623,2174.222455819603,2200.2293886975385,0.04000001850725077
121779961,2,2,0,1620.97599934898,3090.03645308674,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.03757993893120347
122083452,2,2,0,1618.033050869638,3078.3366211291336,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.03757993893120347
122189102,12,12,0,1526.1255025274402,3025.288967164533,4,False,96.38421297306218,1517.354678065516,3040.8979882597923,0.12450171692903489
122250596,10,8,2,1607.9981941721137,3093.9975953050225,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.18789969465601736
122288890,7,7,0,2339.8741655907484,3086.636478402253,2,False,52.9490509149623,2333.854319276754,3096.58777991822,0.132202558479135
122397232,8,8,0,1609.181481649254,3086.4462641563664,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.15031975572481387
122495856,7,7,0,2257.038790458393,2318.555559581768,3,False,71.57635417254596,2254.9863100117072,2332.576553073246,0.09779766070685032
123212059,5,5,0,2236.757693233259,2276.026786457172,2,False,47.51386575354309,2228.750210466329,2279.979353998322,0.10523243943010788
123642034,26,25,1,1494.5894241894505,3012.3247760174754,4,False,95.93976854160383,1491.625522964634,3014.152629461605,0.27100336383160256
125735913,2,2,0,2451.11619242716,2495.2019848761174,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.041486623209114115
125736254,3,3,0,2464.0216129615874,2515.5017408070858,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.06341751405061216
125736380,1,1,0,2481.239821748858,2481.239821748858,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
125736426,1,1,0,2449.738297351332,2449.738297351332,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
125736623,2,2,0,2453.9956694831085,2462.1645065412567,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.08149409617254251
125736701,4,4,0,2478.2229224936364,2510.591809939508,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.0861501859946753
125736833,1,1,0,2465.9732219270345,2465.9732219270345,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
125736848,5,5,0,2467.9692395407515,2521.235304693534,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
125736974,3,3,0,2476.17275635678,2504.585959895765,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
125736987,8,8,0,2453.028931434894,2518.232432566629,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.11272019332417797
125737018,2,2,0,2480.239778959796,2520.299171393767,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
125737030,1,1,0,2524.032605112814,2524.032605112814,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
125737046,1,1,0,2504.9207024431958,2504.9207024431958,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
125738769,6,6,0,2448.492297512355,2501.735724413509,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
125738848,2,2,0,2468.780359400505,2508.1069277475626,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.0422783427004081
125738887,4,4,0,2449.5215724218374,2494.792224632658,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.08297324641822823
125739049,4,4,0,2452.478819146359,2506.192948210346,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
125754284,3,3,0,2463.835465054996,2515.443397137576,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.04227007249656674
125754322,6,6,0,2490.464148063824,2516.7573428995674,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.12922527899201297
125754428,2,2,0,2487.541699813385,2509.8806433734007,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
125754485,2,2,0,2490.562772429568,2497.6035403138385,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
125754525,3,3,0,2449.136828444105,2484.030309869401,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.06222993481367118
125754563,7,6,1,2452.4427200758646,2493.4699373129333,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.1452031812318994
125754671,8,8,0,2454.39429832974,2518.482420881472,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.11272019332417797
125754683,1,1,0,2504.4650910722503,2504.4650910722503,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
125754697,4,4,0,2461.908912008492,2515.5753640972453,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
125754781,9,9,0,2448.22842021166,2515.050342211656,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.12681021748970023
125754869,7,7,0,2451.5981981778764,2518.21852664811,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
125754895,4,4,0,2479.621637478518,2494.1769423056867,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.1690141671666261
125754921,2,2,0,2507.968067103132,2520.0685940705357,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
125754923,2,2,0,2474.929558704441,2475.4268271081573,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
125754942,2,2,0,2452.303833210007,2506.66661276147,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.0422783427004081
125754985,1,1,0,2448.9118288534955,2448.9118288534955,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
125755046,1,1,0,2464.37305359452,2464.37305359452,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
125755093,6,6,0,2466.037097602224,2522.014490444567,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
125755094,3,3,0,2480.4050503915178,2514.84478897212,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
125755099,1,1,0,2461.5616694664877,2461.5616694664877,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
125783029,1,1,0,2480.772889033841,2480.772889033841,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
125843782,2,2,0,2516.620694637762,2519.373624679719,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
125881335,5,4,0,2502.2406067527995,2519.3736546277933,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.21964612566293013
125914458,3,3,0,2495.866371461212,2497.622065284643,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.12676062537496957
125977598,3,3,0,2494.070366261695,2514.306589894246,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
126026661,1,1,0,2885.1254329167505,2885.1254329167505,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
126027667,3,3,0,2882.664193793823,2908.742085838571,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
127089264,31,30,0,1607.6505570884435,3093.612283897062,3,False,78.94903933629439,1596.7713100183755,3096.58777991822,0.3926583560814616
127249954,12,12,0,1604.9687081175282,3092.98741000192,3,False,78.94903933629439,1596.7713100183755,3096.58777991822,0.15199678299927544
127311608,17,16,1,1603.313216300526,3086.752889178584,3,False,78.94903933629439,1596.7713100183755,3096.58777991822,0.21532877591564023
129116176,50,49,0,1605.1796762395427,3089.5846887575167,3,False,78.94903933629439,1596.7713100183755,3096.58777991822,0.6333199291636477
129419398,1,1,0,3071.665247478504,3071.665247478504,1,False,27.219895827584423,3068.7336248317733,3096.58777991822,0.036737833470567804
130292176,1,1,0,2985.337479930577,2985.337479930577,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
130293719,2,2,0,2964.966773294434,2987.0220758073647,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
130297425,21,20,0,1471.0710513773963,2973.231745735716,6,False,136.9235417083837,1468.2713678642176,2988.2244002898224,0.15337026590157352
130332778,2,2,0,2970.450213471864,2978.6153958275518,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
130513139,12,11,1,1484.8658770611996,2253.3307786443297,4,False,91.95828706678071,1468.2713678642176,2254.062698900234,0.13049394875402062
130515595,2,2,0,2968.5275554804,2984.1510595257478,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
130575241,1,1,0,2967.156866022905,2967.156866022905,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
130579414,3,3,0,2973.833372236914,2983.6166072042515,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.12097457336973572
130648886,1,1,0,2985.251369102241,2985.251369102241,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
130797034,3,3,0,2251.827539295562,2266.8329130861816,2,False,47.51386575354309,2228.750210466329,2279.979353998322,0.06313946365806473
130797038,3,3,0,2230.1815878328657,2277.296567921765,2,False,47.51386575354309,2228.750210466329,2279.979353998322,0.06313946365806473
133010063,5,4,1,1630.0518250731927,1651.375069731141,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.186190925916846
134316394,1,1,0,2966.205721814454,2966.205721814454,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
134361283,2,2,0,2968.416733236464,2972.158388079841,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
134468359,2,2,0,2967.6818687375853,2985.9289953583207,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
134540869,1,1,0,2979.905644185604,2979.905644185604,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
134628183,4,4,0,2966.197316466743,2985.476390420415,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.16129943115964762
137759349,5,5,0,2410.100690618614,2791.072834185953,2,False,52.30553239118353,2390.652907225769,2796.1249442501,0.09559218253636943
137886595,3,3,0,2891.9880214871546,2901.4339208707734,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
138799692,7,7,0,1438.8003490239068,2199.212614566746,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.14023378786372515
140209922,25,24,1,1440.165014613167,2223.836866045573,4,False,94.87495373282604,1437.97971276287,2227.5696549103595,0.263504739832618
140891597,2,2,0,1494.4977209738931,2176.7658456804297,2,False,47.77081019897014,1491.625522964634,2200.2293886975385,0.04186657064575214
141287580,2,2,0,2145.046303082476,2155.4866327910927,1,False,24.020821762736887,2144.514134055469,2169.944678040687,0.08326109821532283
141423634,22,22,0,1345.0629924524178,3146.474866725587,14,False,352.745243044571,1325.3130924007855,3154.395615548361,0.062367956574315014
141961374,11,11,0,1619.0730345036588,2358.828305652317,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.21264608794746157
142015852,123,115,6,1413.65484228427,3149.24839494253,26,False,644.0135995559408,1410.917224333156,3154.395615548361,0.19098975562753762
142387735,2,2,0,1574.636757775282,2317.785074165244,2,False,49.37497685011476,1569.4379882598296,2332.576553073246,0.040506348105667035
142513032,7,7,0,1601.5671260762458,3084.269704129417,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.13152978625921213
143141922,7,7,0,1474.6667218186312,2222.353746289105,3,False,69.95829863334097,1468.2713678642176,2227.5696549103595,0.10005960889197375
144071902,1,1,0,2261.651916811149,2261.651916811149,1,False,23.28471065312624,2254.9863100117072,2279.979353998322,0.04294663630985419
144126052,8,8,0,1439.3511315160913,2166.278624100932,2,False,48.937476862221956,1437.97971276287,2169.944678040687,0.16347389593711817
144126053,21,21,0,1413.7428499950786,2168.823037426063,3,False,71.02079862449318,1410.917224333156,2169.944678040687,0.29568802951699924
144162567,15,15,0,1413.002406201581,1457.8172960053248,2,False,46.999976861756295,1410.917224333156,1464.2713678628206,0.3191490932882872
144486791,1,1,0,2202.177342616606,2202.177342616606,1,False,24.2708217673935,2201.729388698004,2227.5696549103595,0.041201736372331835
145092212,7,6,1,1573.3932334198164,1594.472751687033,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.2774567746904091
146307240,9,9,0,1438.4177004385992,2194.8063073800704,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.18030058439621804
146420492,20,19,1,1438.2439795996595,2198.760358943612,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.400667965324929
146522418,41,41,0,1438.566249019652,2199.30492643293,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.8213693289161044
146536188,1,1,0,1443.4009237812145,1443.4009237812145,1,False,24.91665509948507,1437.97971276287,1464.2713678628206,0.040133797895716194
146559012,25,25,0,1439.1161016674223,2199.239508463955,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.5008349566561612
147793409,1,1,0,2945.453151241542,2945.453151241542,1,False,20.006932877935924,2936.89803453302,2962.5832081525587,0.0499826738111778
147949155,1,1,0,2985.30956831018,2985.30956831018,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
147973432,2,2,0,2965.291950042639,2977.383425247998,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
148087359,4,4,0,1603.3591322902068,3088.829645926967,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.07515987786240694
148128489,2,2,0,2970.0488516777973,2971.619660927044,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.08064971557982381
148158169,10,10,0,1606.2840851040455,2356.389576008745,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.19331462540678324
148158374,1,1,0,3088.758712551155,3088.758712551155,1,False,27.219895827584423,3068.7336248317733,3096.58777991822,0.036737833470567804
148184837,1,1,0,2980.243232236989,2980.243232236989,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
148185952,1,1,0,2981.637551223844,2981.637551223844,1,False,24.7985995439808,2962.7938563008797,2988.2244002898224,0.040324857789911905
